Data,LocalDateTime,UTCOffset,SiteCode,VariableCode,CensorCode,SourceID,QualityControlLevelID,MethodDescription
-9999,5/8/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/9/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/10/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/11/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/12/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/13/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/14/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/15/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/16/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/17/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/18/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/19/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/20/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/21/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/22/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/23/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/24/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/25/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/26/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/27/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/28/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/29/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/30/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,5/31/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/1/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/2/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/3/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/4/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/5/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/6/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/7/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/8/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/9/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/10/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/11/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/12/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/13/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/14/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/15/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/16/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/17/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/18/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/19/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/20/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/21/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/22/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/23/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/24/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/25/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/26/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/27/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/28/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/29/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,6/30/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/1/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/2/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/3/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/4/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/5/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/6/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/7/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/8/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/9/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/10/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/11/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/12/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/13/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/14/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/15/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/16/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/17/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/18/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/19/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/20/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/21/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/22/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/23/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/24/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/25/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/26/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/27/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/28/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/29/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/30/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,7/31/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/1/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/2/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/3/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/4/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/5/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/6/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/7/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/8/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/9/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/10/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/11/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/12/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/13/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/14/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/15/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/16/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/17/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/18/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/19/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/20/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/21/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/22/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/23/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/24/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/25/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/26/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/27/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/28/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/29/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/30/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,8/31/1991 0:00,7,DONGGIANG,RF,,1,,Manual
30.9,9/1/1991 0:00,7,DONGGIANG,RF,,1,,Manual
58.9,9/2/1991 0:00,7,DONGGIANG,RF,,1,,Manual
62.4,9/3/1991 0:00,7,DONGGIANG,RF,,1,,Manual
10.4,9/4/1991 0:00,7,DONGGIANG,RF,,1,,Manual
2,9/5/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,9/6/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,9/7/1991 0:00,7,DONGGIANG,RF,,1,,Manual
12.6,9/8/1991 0:00,7,DONGGIANG,RF,,1,,Manual
3.9,9/9/1991 0:00,7,DONGGIANG,RF,,1,,Manual
25,9/10/1991 0:00,7,DONGGIANG,RF,,1,,Manual
58.8,9/11/1991 0:00,7,DONGGIANG,RF,,1,,Manual
13.5,9/12/1991 0:00,7,DONGGIANG,RF,,1,,Manual
16.9,9/13/1991 0:00,7,DONGGIANG,RF,,1,,Manual
7,9/14/1991 0:00,7,DONGGIANG,RF,,1,,Manual
60.9,9/15/1991 0:00,7,DONGGIANG,RF,,1,,Manual
19.6,9/16/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,9/17/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0.2,9/18/1991 0:00,7,DONGGIANG,RF,,1,,Manual
8.6,9/19/1991 0:00,7,DONGGIANG,RF,,1,,Manual
22.6,9/20/1991 0:00,7,DONGGIANG,RF,,1,,Manual
78.9,9/21/1991 0:00,7,DONGGIANG,RF,,1,,Manual
19.3,9/22/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,9/23/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,9/24/1991 0:00,7,DONGGIANG,RF,,1,,Manual
2.1,9/25/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,9/26/1991 0:00,7,DONGGIANG,RF,,1,,Manual
45,9/27/1991 0:00,7,DONGGIANG,RF,,1,,Manual
7.2,9/28/1991 0:00,7,DONGGIANG,RF,,1,,Manual
6.9,9/29/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,9/30/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/1/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/2/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/3/1991 0:00,7,DONGGIANG,RF,,1,,Manual
3.5,10/4/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/5/1991 0:00,7,DONGGIANG,RF,,1,,Manual
6.2,10/6/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/7/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/8/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/9/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/10/1991 0:00,7,DONGGIANG,RF,,1,,Manual
12.2,10/11/1991 0:00,7,DONGGIANG,RF,,1,,Manual
8,10/12/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/13/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/14/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/15/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/16/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/17/1991 0:00,7,DONGGIANG,RF,,1,,Manual
6.8,10/18/1991 0:00,7,DONGGIANG,RF,,1,,Manual
6.5,10/19/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/20/1991 0:00,7,DONGGIANG,RF,,1,,Manual
23.2,10/21/1991 0:00,7,DONGGIANG,RF,,1,,Manual
3.4,10/22/1991 0:00,7,DONGGIANG,RF,,1,,Manual
22.7,10/23/1991 0:00,7,DONGGIANG,RF,,1,,Manual
27.3,10/24/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/25/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/26/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/27/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/28/1991 0:00,7,DONGGIANG,RF,,1,,Manual
14.2,10/29/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/30/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,10/31/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/1/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/2/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/3/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/4/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/5/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/6/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/7/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/8/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/9/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/10/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/11/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/12/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/13/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/14/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/15/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/16/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/17/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/18/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/19/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/20/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/21/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/22/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/23/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/24/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/25/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/26/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/27/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/28/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/29/1991 0:00,7,DONGGIANG,RF,,1,,Manual
-9999,11/30/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/1/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/2/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/3/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/4/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/5/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/6/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/7/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/8/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/9/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/10/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/11/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/12/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/13/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/14/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/15/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/16/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/17/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/18/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/19/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/20/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/21/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/22/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/23/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/24/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/25/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/26/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/27/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/28/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/29/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/30/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,12/31/1991 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/1/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/2/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/3/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/4/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/5/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/6/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/7/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/8/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/9/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/10/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/11/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/12/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/13/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/14/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/15/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/16/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/17/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/18/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/19/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/20/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/21/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/22/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/23/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/24/1992 0:00,7,DONGGIANG,RF,,1,,Manual
0,1/25/1992 0:00,7,DONGGIANG,RF,,1,,Manual
